"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
24,"No","Travel_Rarely",1476,"Sales",4,1,"Medical",1445,4,"Female",42,3,2,"Sales Executive",3,"Married",4162,15211,1,"Yes",12,3,3,2,5,3,3,5,4,0,3
53,"No","Travel_Rarely",1395,"Research & Development",24,4,"Medical",1689,2,"Male",48,4,3,"Healthcare Representative",4,"Married",7005,3458,3,"No",15,3,3,0,11,2,3,4,3,1,2
32,"Yes","Travel_Frequently",1125,"Research & Development",16,1,"Life Sciences",33,2,"Female",72,1,1,"Research Scientist",1,"Single",3919,4681,1,"Yes",22,4,2,0,10,5,3,10,2,6,7
31,"No","Travel_Rarely",1232,"Research & Development",7,4,"Medical",462,3,"Female",39,3,3,"Manufacturing Director",4,"Single",7143,25713,1,"Yes",14,3,3,0,11,2,2,11,9,4,10
32,"Yes","Travel_Rarely",964,"Sales",1,2,"Life Sciences",1734,1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"No",15,3,2,0,10,2,3,0,0,0,0
33,"No","Travel_Rarely",267,"Research & Development",21,3,"Medical",1698,2,"Male",79,4,1,"Laboratory Technician",2,"Married",2028,13637,1,"No",18,3,4,3,14,6,3,14,11,2,13
51,"No","Travel_Rarely",770,"Human Resources",5,3,"Life Sciences",1352,3,"Male",84,3,4,"Manager",2,"Divorced",14026,17588,1,"Yes",11,3,2,1,33,2,3,33,9,0,10
33,"Yes","Travel_Rarely",587,"Research & Development",10,1,"Medical",584,1,"Male",38,1,1,"Laboratory Technician",4,"Divorced",3408,6705,7,"No",13,3,1,3,8,2,3,4,3,1,3
31,"Yes","Travel_Frequently",561,"Research & Development",3,3,"Life Sciences",1537,4,"Female",33,3,1,"Research Scientist",3,"Single",4084,4156,1,"No",12,3,1,0,7,2,1,7,2,7,7
54,"No","Travel_Rarely",548,"Research & Development",8,4,"Life Sciences",578,3,"Female",42,3,2,"Laboratory Technician",3,"Single",3780,23428,7,"No",11,3,3,0,19,3,3,1,0,0,0
41,"No","Travel_Rarely",1206,"Sales",23,2,"Life Sciences",1678,4,"Male",80,3,3,"Sales Executive",3,"Single",7082,11591,3,"Yes",16,3,4,0,21,2,3,2,0,0,2
40,"No","Travel_Frequently",720,"Research & Development",16,4,"Medical",832,1,"Male",51,2,2,"Laboratory Technician",3,"Single",5094,11983,6,"No",14,3,4,0,10,6,3,1,0,0,0
37,"No","Travel_Frequently",889,"Research & Development",9,3,"Medical",403,2,"Male",53,3,1,"Research Scientist",4,"Married",2326,11411,1,"Yes",12,3,3,3,4,3,2,4,2,1,2
45,"No","Travel_Rarely",1316,"Research & Development",29,3,"Medical",192,3,"Male",83,3,1,"Research Scientist",4,"Single",3452,9752,5,"No",13,3,2,0,9,2,2,6,5,0,3
34,"No","Travel_Rarely",937,"Sales",1,3,"Marketing",1950,1,"Male",32,3,3,"Sales Executive",4,"Single",9888,6770,1,"No",21,4,1,0,14,3,2,14,8,2,1
45,"No","Travel_Rarely",1457,"Research & Development",7,3,"Medical",1195,1,"Female",83,3,1,"Research Scientist",3,"Married",4477,20100,4,"Yes",19,3,3,1,7,2,2,3,2,0,2
39,"No","Travel_Rarely",412,"Research & Development",13,4,"Medical",1307,3,"Female",94,2,4,"Manager",2,"Divorced",17123,17334,6,"Yes",13,3,4,2,21,4,3,19,9,15,2
44,"No","Travel_Rarely",477,"Research & Development",7,4,"Medical",36,1,"Female",42,2,3,"Healthcare Representative",4,"Married",10248,2094,3,"No",14,3,4,1,24,4,3,22,6,5,17
27,"Yes","Travel_Rarely",1420,"Sales",2,1,"Marketing",667,3,"Male",85,3,1,"Sales Representative",1,"Divorced",3041,16346,0,"No",11,3,2,1,5,3,3,4,3,0,2
30,"No","Travel_Rarely",202,"Sales",2,1,"Technical Degree",508,3,"Male",72,3,1,"Sales Representative",2,"Married",2476,17434,1,"No",18,3,1,1,1,3,3,1,0,0,0
26,"No","Non-Travel",786,"Research & Development",7,3,"Medical",1693,4,"Male",76,3,1,"Laboratory Technician",4,"Single",2570,11925,1,"No",20,4,3,0,7,5,3,7,7,5,7
33,"Yes","Travel_Rarely",350,"Sales",5,3,"Marketing",485,4,"Female",34,3,1,"Sales Representative",3,"Single",2851,9150,1,"Yes",13,3,2,0,1,2,3,1,0,0,0
19,"Yes","Travel_Frequently",602,"Sales",1,1,"Technical Degree",235,3,"Female",100,1,1,"Sales Representative",1,"Single",2325,20989,0,"No",21,4,1,0,1,5,4,0,0,0,0
31,"No","Travel_Frequently",1125,"Sales",7,4,"Marketing",1833,1,"Female",68,3,3,"Sales Executive",1,"Married",9637,8277,2,"No",14,3,4,2,9,3,3,3,2,2,2
57,"No","Travel_Rarely",210,"Sales",29,3,"Marketing",568,1,"Male",56,2,4,"Manager",4,"Divorced",14118,22102,3,"No",12,3,3,1,32,3,2,1,0,0,0
32,"No","Travel_Rarely",801,"Sales",1,4,"Marketing",2016,3,"Female",48,3,3,"Sales Executive",4,"Married",10422,24032,1,"No",19,3,3,2,14,3,3,14,10,5,7
58,"Yes","Travel_Rarely",147,"Research & Development",23,4,"Medical",165,4,"Female",94,3,3,"Healthcare Representative",4,"Married",10312,3465,1,"No",12,3,4,1,40,3,2,40,10,15,6
42,"No","Travel_Rarely",603,"Research & Development",7,4,"Medical",1292,2,"Female",78,4,2,"Research Scientist",2,"Married",2372,5628,6,"Yes",16,3,4,0,18,2,3,1,0,0,0
26,"Yes","Travel_Rarely",1449,"Research & Development",16,4,"Medical",394,1,"Male",45,3,1,"Laboratory Technician",2,"Divorced",2373,14180,2,"Yes",13,3,4,1,5,2,3,3,2,0,2
45,"No","Travel_Frequently",1297,"Research & Development",1,4,"Medical",1922,2,"Male",44,3,2,"Healthcare Representative",3,"Single",5399,14511,4,"No",12,3,3,0,12,3,3,4,2,0,3
35,"Yes","Travel_Frequently",662,"Sales",18,4,"Marketing",1380,4,"Female",67,3,2,"Sales Executive",3,"Married",4614,23288,0,"Yes",18,3,3,1,5,0,2,4,2,3,2
31,"Yes","Travel_Rarely",359,"Human Resources",18,5,"Human Resources",1842,4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"No",17,3,3,0,2,4,3,1,0,0,0
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",1494,2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
35,"No","Travel_Rarely",1349,"Research & Development",7,2,"Life Sciences",1601,3,"Male",63,2,1,"Laboratory Technician",4,"Married",2690,7713,1,"No",18,3,4,1,1,5,2,1,0,0,1
18,"Yes","Non-Travel",247,"Research & Development",8,1,"Medical",1156,3,"Male",80,3,1,"Laboratory Technician",3,"Single",1904,13556,1,"No",12,3,4,0,0,0,3,0,0,0,0
34,"No","Travel_Rarely",285,"Research & Development",29,3,"Medical",1377,2,"Male",86,3,2,"Laboratory Technician",3,"Married",5429,17491,4,"No",13,3,1,2,10,1,3,8,7,7,7
49,"No","Travel_Frequently",279,"Research & Development",8,1,"Life Sciences",2,3,"Male",61,2,2,"Research Scientist",2,"Married",5130,24907,1,"No",23,4,4,1,10,3,3,10,7,1,7
52,"No","Travel_Rarely",1053,"Research & Development",1,2,"Life Sciences",976,4,"Male",70,3,4,"Manager",4,"Married",17099,13829,2,"No",15,3,2,1,26,2,2,9,8,7,8
42,"No","Non-Travel",355,"Research & Development",10,4,"Technical Degree",1854,3,"Male",38,3,1,"Research Scientist",3,"Married",2936,6161,3,"No",22,4,2,2,10,1,2,6,3,3,3
31,"Yes","Travel_Frequently",307,"Research & Development",29,2,"Medical",355,3,"Male",71,2,1,"Laboratory Technician",2,"Single",3479,11652,0,"No",11,3,2,0,6,2,4,5,4,1,4
26,"Yes","Travel_Rarely",920,"Human Resources",20,2,"Medical",1818,4,"Female",69,3,1,"Human Resources",2,"Married",2148,6889,0,"Yes",11,3,3,0,6,3,3,5,1,1,4
20,"Yes","Travel_Frequently",769,"Sales",9,3,"Marketing",1077,4,"Female",54,3,1,"Sales Representative",4,"Single",2323,17205,1,"Yes",14,3,2,0,2,3,3,2,2,0,2
42,"No","Travel_Rarely",1059,"Research & Development",9,2,"Other",1595,4,"Male",93,2,5,"Manager",4,"Single",19613,26362,8,"No",22,4,4,0,24,2,3,1,0,0,1
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",1464,2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
32,"Yes","Non-Travel",1474,"Sales",11,4,"Other",631,4,"Male",60,4,2,"Sales Executive",3,"Married",4707,23914,8,"No",12,3,4,0,6,2,3,4,2,1,2
37,"Yes","Travel_Rarely",1141,"Research & Development",11,2,"Medical",1033,1,"Female",61,1,2,"Healthcare Representative",2,"Married",4777,14382,5,"No",15,3,1,0,15,2,1,1,0,0,0
44,"No","Travel_Rarely",921,"Research & Development",2,3,"Life Sciences",1703,3,"Female",96,4,3,"Healthcare Representative",4,"Married",7879,14810,1,"Yes",19,3,2,1,9,2,3,8,7,6,7
29,"Yes","Travel_Rarely",318,"Research & Development",8,4,"Other",454,2,"Male",77,1,1,"Laboratory Technician",1,"Married",2119,4759,1,"Yes",11,3,4,0,7,4,2,7,7,0,7
32,"Yes","Travel_Rarely",1045,"Sales",4,4,"Medical",291,4,"Male",32,1,3,"Sales Executive",4,"Married",10400,25812,1,"No",11,3,3,0,14,2,2,14,8,9,8
32,"No","Travel_Rarely",1401,"Sales",4,2,"Life Sciences",330,3,"Female",56,3,1,"Sales Representative",2,"Married",3931,20990,2,"No",11,3,1,1,6,5,3,4,3,1,2
36,"No","Travel_Rarely",1278,"Human Resources",8,3,"Life Sciences",878,1,"Male",77,2,1,"Human Resources",1,"Married",2342,8635,0,"No",21,4,3,0,6,3,3,5,4,0,3
43,"No","Travel_Frequently",422,"Research & Development",1,3,"Life Sciences",902,4,"Female",33,3,2,"Healthcare Representative",4,"Married",5562,21782,4,"No",13,3,2,1,12,2,2,5,2,2,2
55,"Yes","Travel_Rarely",267,"Sales",13,4,"Marketing",1372,1,"Male",85,4,4,"Sales Executive",3,"Single",13695,9277,6,"Yes",17,3,3,0,24,2,2,19,7,3,8
36,"Yes","Travel_Rarely",1456,"Sales",13,5,"Marketing",1733,2,"Male",96,2,2,"Sales Executive",1,"Divorced",6134,8658,5,"Yes",13,3,2,3,16,3,3,2,2,2,2
35,"No","Travel_Rarely",819,"Research & Development",2,3,"Life Sciences",1182,3,"Male",44,2,3,"Manufacturing Director",2,"Divorced",10274,19588,2,"No",18,3,2,1,15,2,4,7,7,6,4
24,"Yes","Travel_Frequently",381,"Research & Development",9,3,"Medical",1494,2,"Male",89,3,1,"Laboratory Technician",1,"Single",3172,16998,2,"Yes",11,3,3,0,4,2,2,0,0,0,0
55,"No","Travel_Rarely",1229,"Research & Development",4,4,"Life Sciences",1501,4,"Male",30,3,2,"Healthcare Representative",3,"Married",4035,16143,0,"Yes",16,3,2,0,4,2,3,3,2,1,2
26,"Yes","Travel_Frequently",575,"Research & Development",3,1,"Technical Degree",510,3,"Male",73,3,1,"Research Scientist",1,"Single",3102,6582,0,"No",22,4,3,0,7,2,3,6,4,0,4
